species,image_name,region,lbp_histogram,ones_histogram,transitions_histogram,mean_intensity,std_intensity
Slaty_Backed_Gull,028.png,wing,"[0.05199646 0.02527081 0.02174649 0.0183575  0.0141565  0.01258324
 0.01081544 0.01174868 0.01347701 0.01584254 0.01995331 0.02823406
 0.03294538 0.02790136 0.0210388  0.01629365 0.01377024 0.0131415
 0.01202781 0.01377024 0.01648256 0.02304344 0.02658186 0.02245981
 0.06853822 0.4478231 ]","[0.05199646 0.08842105 0.2206875  0.60014154 0.03875346 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05199646 0.         0.26815872 0.         0.65680138 0.
 0.02304344 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",60.35269173729411,21.71329556506158
Slaty_Backed_Gull,028.png,wingtip,"[0.03874394 0.01969907 0.01493684 0.01251509 0.01030869 0.00972763
 0.00940257 0.01249477 0.0159933  0.02276689 0.03325437 0.06014961
 0.06809344 0.05656981 0.03681385 0.02468885 0.01772429 0.01400227
 0.01113355 0.01196247 0.01296205 0.01771616 0.02126345 0.01726513
 0.05777256 0.37203935]","[0.03874394 0.07866219 0.25163041 0.58900948 0.04195398 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03874394 0.         0.30044331 0.         0.64309659 0.
 0.01771616 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",72.41209168518873,53.58536251326402
Slaty_Backed_Gull,028.png,head,"[0.0379579  0.01872399 0.01784694 0.01482826 0.01584809 0.01466509
 0.01570531 0.0186628  0.02094721 0.02837154 0.04222077 0.06155666
 0.07459003 0.06522803 0.04705474 0.03285877 0.02504691 0.02070246
 0.01833646 0.01727584 0.01597047 0.01727584 0.0169495  0.0128294
 0.03302195 0.29552501]","[0.0379579  0.09841315 0.27841234 0.53952843 0.04568818 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0379579  0.         0.33513502 0.         0.60963123 0.
 0.01727584 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",147.93489434608796,37.51922576501349
Slaty_Backed_Gull,032.png,wingtip,"[0.02551284 0.0158567  0.01243586 0.0096029  0.00882291 0.00967465
 0.00989453 0.01352368 0.01872901 0.02554524 0.03698586 0.06867149
 0.0968113  0.06998151 0.04503572 0.03119727 0.02199941 0.01692369
 0.01249141 0.01191047 0.01380373 0.01608121 0.01963861 0.01388474
 0.05209961 0.32288564]","[0.02551284 0.0778439  0.28383292 0.56772833 0.04508201 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02551284 0.         0.33600891 0.         0.62239704 0.
 0.01608121 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",64.07609181196,55.87114196823991
Slaty_Backed_Gull,038.png,wingtip,"[0.02330231 0.01131324 0.0110246  0.01055996 0.0106022  0.01161596
 0.01211579 0.01559354 0.0207116  0.02994101 0.04937133 0.09644763
 0.1292539  0.09227997 0.05292652 0.03295411 0.02245751 0.01762809
 0.01236923 0.01168636 0.0114822  0.01269307 0.01368571 0.009863
 0.03129268 0.24682849]","[0.02330231 0.07610915 0.31563015 0.54214128 0.04281712 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02330231 0.         0.36080565 0.         0.60319896 0.
 0.01269307 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",101.20230066316546,59.882238078548546
Slaty_Backed_Gull,040.png,wing,"[0.03578327 0.01762018 0.01653026 0.0159014  0.01469826 0.01446227
 0.01458231 0.01739374 0.02146014 0.02809789 0.03798494 0.05383314
 0.06217193 0.05436924 0.03902303 0.02883041 0.02217493 0.01850412
 0.01521389 0.01555492 0.01642795 0.01920254 0.01958859 0.01540214
 0.04648606 0.33870246]","[0.03578327 0.09248377 0.26983276 0.55766765 0.04423255 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03578327 0.         0.31687265 0.         0.62814154 0.
 0.01920254 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",83.94651879740275,20.451125091535808
Slaty_Backed_Gull,040.png,wingtip,"[0.03152432 0.01770572 0.01405293 0.01179692 0.00958687 0.00959376
 0.00909523 0.01161773 0.01523606 0.02236706 0.03494738 0.06884946
 0.10233572 0.07008314 0.04086307 0.02723745 0.01858331 0.01451699
 0.01070568 0.01153962 0.01284452 0.01574148 0.0187717  0.01589311
 0.04665471 0.33785606]","[0.03152432 0.07516489 0.27485797 0.57532226 0.04313056 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03152432 0.         0.32476573 0.         0.62796847 0.
 0.01574148 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",118.81052786348192,62.0341846718274
Slaty_Backed_Gull,040.png,head,"[0.03717739 0.01945924 0.02236532 0.02034259 0.01746211 0.01600266
 0.0162331  0.01757732 0.02064984 0.0288688  0.04201659 0.06507323
 0.07904035 0.0649068  0.04232384 0.02986737 0.0210595  0.0186015
 0.01759013 0.01857589 0.0186015  0.0210339  0.01844787 0.01433839
 0.03360559 0.27877919]","[0.03717739 0.10099601 0.29090281 0.52671805 0.04420576 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03717739 0.         0.33998617 0.         0.60180254 0.
 0.0210339  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",128.4961849651782,34.73858246716667
Slaty_Backed_Gull,041.png,wing,"[0.04017389 0.02116697 0.01997734 0.01822123 0.01523115 0.0138371
 0.01251447 0.01391099 0.01636659 0.0219034  0.03087855 0.04736829
 0.05951578 0.04825497 0.03304106 0.02321125 0.01748972 0.01559075
 0.01327554 0.01431738 0.01608088 0.02083939 0.02314229 0.01878279
 0.05505776 0.3698505 ]","[0.04017389 0.09023177 0.25687545 0.57072486 0.04199404 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04017389 0.         0.30570429 0.         0.63328243 0.
 0.02083939 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",59.82408561365484,20.8196049675093
Slaty_Backed_Gull,041.png,wingtip,"[0.03307849 0.01946437 0.01462561 0.01172327 0.00985976 0.01074367
 0.00991443 0.0132724  0.01740949 0.02341009 0.03266387 0.05745451
 0.08117898 0.06008803 0.03747528 0.02629876 0.01961472 0.01659392
 0.01267097 0.0125115  0.01429756 0.01750973 0.01995644 0.01648457
 0.05456583 0.35713374]","[0.03307849 0.08097395 0.2677626  0.57540163 0.04278333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03307849 0.         0.31540291 0.         0.63400888 0.
 0.01750973 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",76.05447470817121,57.15148719051097
Slaty_Backed_Gull,041.png,head,"[0.03685286 0.01490352 0.01658524 0.01541093 0.01509199 0.01593285
 0.01610682 0.01986169 0.02412398 0.0318512  0.04458008 0.06371689
 0.07261841 0.06979138 0.05252475 0.03820114 0.03076388 0.02550125
 0.02083303 0.01883236 0.01833945 0.01652725 0.01446859 0.01052525
 0.03085086 0.26520434]","[0.03685286 0.10146861 0.29202488 0.52092727 0.04872639 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03685286 0.         0.34704322 0.         0.59957667 0.
 0.01652725 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",165.13643678327557,41.43686734754256
Slaty_Backed_Gull,042.png,wing,"[0.03824919 0.01844943 0.01887831 0.01811606 0.01533488 0.01467751
 0.01408944 0.01625445 0.01973421 0.02651766 0.03670783 0.05611429
 0.06834961 0.05655066 0.03837467 0.02708701 0.01986343 0.01728452
 0.01437224 0.01511014 0.01661966 0.02007881 0.02073431 0.01687249
 0.04714334 0.32843583]","[0.03824919 0.09226027 0.27387788 0.55165316 0.0439595  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03824919 0.         0.32167485 0.         0.61999715 0.
 0.02007881 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",67.78434148771599,23.238502792789586
Slaty_Backed_Gull,042.png,wingtip,"[0.03389813 0.0200725  0.01542391 0.0118983  0.01025301 0.00985605
 0.0096419  0.01219079 0.01604546 0.02003071 0.02836161 0.05241413
 0.07130098 0.05393406 0.03351162 0.02325338 0.01774298 0.01585221
 0.01190874 0.01212811 0.01483892 0.01898609 0.02449127 0.01796235
 0.06561821 0.37838459]","[0.03389813 0.07953786 0.25930762 0.58604066 0.04121574 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03389813 0.         0.30695303 0.         0.64016275 0.
 0.01898609 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",59.52675810630119,58.460866852533584
Slaty_Backed_Gull,042.png,head,"[0.03712248 0.01913218 0.02220824 0.02046048 0.01747763 0.01449478
 0.01342282 0.01475112 0.01836316 0.0252377  0.03912658 0.07060962
 0.09472875 0.07340604 0.04534862 0.02761465 0.0206003  0.01708147
 0.01505406 0.01694165 0.01712808 0.01931861 0.01885254 0.0139821
 0.02896626 0.2785701 ]","[0.03712248 0.09778151 0.28570097 0.53779828 0.04159676 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03712248 0.         0.3430742  0.         0.60048471 0.
 0.01931861 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",185.4516918344519,33.113072563544236
Slaty_Backed_Gull,043.png,wing,"[0.04524673 0.02401382 0.01798978 0.01611838 0.0132701  0.01300437
 0.01087471 0.01328508 0.01530806 0.01847447 0.02142567 0.02871665
 0.02860437 0.02879338 0.02396516 0.02022423 0.01695864 0.01657687
 0.01373234 0.01525379 0.0182106  0.02379861 0.02693695 0.01991919
 0.071626   0.43767205]","[0.04524673 0.0875404  0.22864778 0.59842166 0.04014342 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04524673 0.         0.27223833 0.         0.65871633 0.
 0.02379861 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",60.73130984974521,14.524289512130295
Slaty_Backed_Gull,043.png,wingtip,"[0.02681316 0.01468392 0.01158756 0.0103761  0.00901458 0.00942816
 0.0097539  0.01279902 0.01819752 0.0268095  0.04718473 0.08428249
 0.10298144 0.07593037 0.04788745 0.03236539 0.02101938 0.0158112
 0.01120692 0.01126548 0.01277706 0.01587708 0.01801818 0.01219878
 0.04755805 0.29417255]","[0.02681316 0.07450297 0.29388707 0.56023263 0.04456417 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02681316 0.         0.33822431 0.         0.61908544 0.
 0.01587708 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",78.79917576786812,44.16500496277418
Slaty_Backed_Gull,043.png,head,"[0.03288768 0.0155889  0.01553433 0.0181719  0.01842656 0.0188995
 0.0199909  0.02250114 0.02732151 0.03810823 0.04885857 0.06783083
 0.0838563  0.07254206 0.05169623 0.03990905 0.02901319 0.02486585
 0.02075489 0.01989995 0.01906321 0.01789905 0.01477035 0.00958618
 0.02835834 0.2236653 ]","[0.03288768 0.10588449 0.32092769 0.49080491 0.04949523 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03288768 0.         0.37036835 0.         0.57884493 0.
 0.01789905 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",127.49396998635744,28.008872676923545
