image_name,species,mean_wing_intensity,mean_wingtip_intensity,wing_pixel_count,wingtip_pixel_count,darker_pixel_count,pct_darker_pixels,intensity_0_10,pct_0_10,intensity_10_20,pct_10_20,intensity_20_30,pct_20_30,intensity_30_40,pct_30_40,intensity_40_50,pct_40_50,intensity_50_60,pct_50_60,intensity_60_70,pct_60_70,intensity_70_80,pct_70_80,intensity_80_90,pct_80_90,intensity_90_100,pct_90_100,intensity_100_110,pct_100_110,intensity_110_120,pct_110_120,intensity_120_130,pct_120_130,intensity_130_140,pct_130_140,intensity_140_150,pct_140_150,intensity_150_160,pct_150_160,intensity_160_170,pct_160_170,intensity_170_180,pct_170_180,intensity_180_190,pct_180_190,intensity_190_200,pct_190_200,intensity_200_210,pct_200_210,intensity_210_220,pct_210_220,intensity_220_230,pct_220_230,intensity_230_240,pct_230_240,intensity_240_255,pct_240_255,diff_gt_10,pct_diff_gt_10,diff_gt_20,pct_diff_gt_20,diff_gt_30,pct_diff_gt_30,diff_gt_40,pct_diff_gt_40,diff_gt_50,pct_diff_gt_50,diff_gt_60,pct_diff_gt_60,diff_gt_70,pct_diff_gt_70,diff_gt_80,pct_diff_gt_80,diff_gt_90,pct_diff_gt_90,diff_gt_100,pct_diff_gt_100,dark_lt_30,pct_dark_lt_30,dark_lt_40,pct_dark_lt_40,dark_lt_50,pct_dark_lt_50,dark_lt_60,pct_dark_lt_60
3O4A3053.png,Slaty_Backed_Gull,117.73392762519047,94.28030561572375,394419,143579,105593,73.54348477144987,1,0.000696480683108254,8753,6.096295419246547,10130,7.055349319886613,13341,9.291748793347217,15248,10.619937456034657,14509,10.105238231217657,11517,8.021368027357761,9981,6.951573698103483,7781,5.419316195265324,5793,4.034712597246115,5878,4.093913455310317,3090,2.152125310804505,1602,1.1157620543394229,1467,1.0217371621198086,1372,0.9555714972245244,1308,0.9109967335055962,1505,1.0482034280779222,1768,1.231377847735393,2051,1.428481881055029,2444,1.7021987895165729,3624,2.5240459955843124,6454,4.495086328780671,5884,4.098092339408967,5935,4.133612854247488,2143,1.4925581039009883,101936,70.99645491332298,95728,66.67270283258694,89924,62.63032894782663,81556,56.802178591576755,71405,49.73220317734487,59474,41.42249214718029,44577,31.047019410916636,29115,20.278035088696818,16561,11.534416592955795,6628,4.616273967641508,18884,13.152341219816268,32225,22.444090013163486,47473,33.064027469198145,61982,43.1692657004158
3O4A3191.png,Slaty_Backed_Gull,72.99550964824836,81.58197498802814,224704,217176,133154,61.31156297196744,21447,9.875400596751021,37586,17.306700556230894,17962,8.270711312483884,8203,3.7771208605002395,6614,3.04545621984013,12938,5.957380189339522,22419,10.32296386341032,17015,7.834659446716027,11064,5.094485578516964,7074,3.257265996242679,4599,2.1176373079898334,2032,0.9356466644564777,1859,0.8559877702876929,1595,0.7344273768740561,1245,0.5732677643938556,1264,0.5820164290713523,1140,0.5249198806497956,1058,0.4871624857258629,1217,0.5603749953954397,1331,0.6128669834604192,1787,0.8228349357203374,3110,1.432018270895495,9310,4.286845691973331,17195,7.917541533134416,6112,2.814307289939957,110878,51.05444432165617,94903,43.69865915202416,87063,40.08868383246767,80144,36.902788521751944,65137,29.99272479463661,37144,17.10317898847018,0,0.0,0,0.0,0,0.0,0,0.0,76995,35.4528124654658,85198,39.22993332596604,91812,42.27538954580617,104750,48.23276973514569
3O4A3226.png,Slaty_Backed_Gull,66.57010965821306,84.1026541933139,212296,231106,136372,59.0084203785276,26371,11.410781199968847,20031,8.667451299403735,16961,7.339056536827257,17948,7.76613328948621,29511,12.769465093939578,16511,7.144340692149923,12667,5.481034676728427,11453,4.9557345979766865,8977,3.884364750374287,4045,1.7502790927107041,3037,1.3141156006334755,2238,0.9683868008619421,2037,0.8814137235727328,1640,0.709631078379618,1591,0.6884286864036416,1608,0.6957846183136742,2024,0.8757885991709432,2339,1.0120896904450771,2512,1.0869471151765857,4073,1.762394745268405,8060,3.487577129109586,20157,8.72197173591339,14266,6.172924978148555,1049,0.45390426903671904,0,0.0,122796,53.13405969555096,102585,44.38872205827629,73995,32.01777539310965,58425,25.280607167273892,40900,17.697506771784376,16371,7.083762429361419,0,0.0,0,0.0,0,0.0,0,0.0,63363,27.417289036199836,81311,35.183422325686045,110822,47.952887419625625,127333,55.09722811177555
3O4A4169 2.png,Slaty_Backed_Gull,67.25182326946299,97.6404279302359,462082,243965,87589,35.90228106490685,9095,3.727993769598098,26395,10.819174881642859,22463,9.207468284385055,9751,3.9968847990490444,6958,2.8520484495726848,5816,2.383948517205337,9854,4.039103969831738,13203,5.411841862562253,23862,9.780911196278156,27836,11.40983337773861,13198,5.409792388252413,6528,2.6757936589264855,4089,1.6760600905867644,3653,1.4973459307687578,2739,1.1227020269300925,2560,1.0493308466378373,2504,1.0263767343676349,2684,1.1001578095218576,3058,1.2534584878978543,5088,2.085545057692702,8785,3.6009263623880474,16664,6.8304879798331735,13670,5.603262763101265,3507,1.4375012809214436,5,0.002049474309839526,79151,32.44358821962167,73281,30.037505379870062,66062,27.078474371323757,54752,22.44256348246675,32443,13.298219006824748,4324,1.7723853831492224,0,0.0,0,0.0,0,0.0,0,0.0,57953,23.75463693562601,67704,27.751521734675055,74662,30.60357018424774,80478,32.98751870145308
3O4A4211 2.png,Slaty_Backed_Gull,86.18256267420382,55.27310719314287,510537,356534,291163,81.66486225717603,39970,11.210712021854858,50000,14.023907958287287,72062,20.21181710580197,36116,10.129749196430074,29823,8.364700140800036,21674,6.0790836217583735,20600,5.777850078814363,13174,3.6950192688495345,10399,2.91669237716459,5502,1.5431908317299332,3208,0.8997739346037124,1702,0.4773738269000993,1808,0.5071045117716684,2481,0.6958663128902153,2890,0.8105818799890052,4069,1.1412656296454196,8100,2.2718730892425407,14208,3.9850336854269157,9694,2.7189552749527395,6998,1.9627861578418888,1789,0.5017754267475192,246,0.06899762715477346,21,0.005890041342480661,0,0.0,0,0.0,279775,78.47077698059653,264210,74.10513443318169,242892,68.12590103608632,220295,61.78793607341796,187541,52.601154448103124,144488,40.52572826154027,68356,19.172365047933717,22031,6.179214324580545,0,0.0,0,0.0,162032,45.44643708594412,198148,55.576186282374195,227971,63.94088642317423,249645,70.0199700449326
3O4A4500.png,Slaty_Backed_Gull,43.0852276876186,81.19288976225403,1054493,722620,227649,31.50327973208602,195,0.026985137416622843,109037,15.0891201461349,64510,8.927236998699179,31162,4.312363344496416,84891,11.747668207356563,78104,10.808447039938002,52225,7.227173341451938,54646,7.562204201378318,43856,6.06902659765852,21848,3.0234424732224405,12216,1.6905150701613574,7734,1.0702720655392877,7482,1.035398964877806,4129,0.5713929866319781,3742,0.5178378677589881,3963,0.5484210234978274,5921,0.8193794802247377,11128,1.5399518419086105,14468,2.00215881099333,30368,4.20248540034873,49223,6.811740610556032,30207,4.1802053638150065,1565,0.216573025933409,0,0.0,0,0.0,186264,25.776203260358145,141454,19.575157067338296,32804,4.539592040076388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,173742,24.0433422822507,204904,28.355705626747113,289795,40.10337383410368,367899,50.91182087404168
3O4A4970.png,Slaty_Backed_Gull,60.315224013340746,74.35615904747905,224875,136060,87366,64.21137733352933,0,0.0,16278,11.963839482581214,18674,13.724827282081433,14402,10.585036013523446,15302,11.246508893135381,21177,15.564456857268851,10436,7.670145524033514,5379,3.9534029104806705,2704,1.9873585183007498,1634,1.2009407614287815,1195,0.8782889901514037,953,0.7004262825224166,1904,1.3993826253123622,1040,0.7643686608849037,928,0.6820520358665294,953,0.7004262825224166,1124,0.8261061296486844,1385,1.0179332647361459,1535,1.1281787446714684,2854,2.0976039982360724,5138,3.776275172717919,7213,5.301337645156549,3367,2.474643539614876,485,0.3564603851242099,0,0.0,67154,49.35616639717772,49354,36.2737027781861,36575,26.88152285756284,19135,14.063648390415992,3,0.002204909598706453,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34952,25.68866676466265,49354,36.2737027781861,64656,47.520211671321476,85833,63.08466852859033
3O4A5274 2.png,Slaty_Backed_Gull,95.09027918963025,52.28507972398476,909955,298969,257515,86.13434837725652,35880,12.00124427616241,62373,20.862698139271966,35468,11.863437346346945,37174,12.434065070291568,31478,10.528850817308818,24422,8.168739902799286,17500,5.8534496887637175,7292,2.4390488645980017,3933,1.3155210071947259,2955,0.9883967903026736,2482,0.8301864072863742,1790,0.5987242824506889,1426,0.47697252892440356,1289,0.43114837993236754,1333,0.44586562486411635,1266,0.4234552746271353,1740,0.5820001404827926,2725,0.9114657372503504,3897,1.3034796249778406,4467,1.4941348434118586,7065,2.3631212600637523,9229,3.0869421244343056,1782,0.5960484197358255,3,0.0010034485180737802,0,0.0,254073,84.98305844418653,249277,83.3788787466259,238903,79.90895377112676,217141,72.62993822101957,191558,64.07286374172573,156102,52.21344018945108,119021,39.8104820232198,80499,26.925534085473746,3631,1.2145071897086321,0,0.0,133721,44.72737976178132,170895,57.161444832072895,202373,67.69029564938171,226795,75.859035552181
3O4A6909.png,Slaty_Backed_Gull,54.21553909732058,77.39928486293206,480813,135918,80493,59.22173663532424,6,0.0044144263452964285,22534,16.579113877484954,25989,19.12108771465148,13832,10.1767242013567,12566,9.245280242499154,9480,6.974793625568357,5930,4.362924704601304,4633,3.408672876293059,2066,1.5200341382304037,1178,0.8666990391265321,1102,0.8107829720861107,1781,1.3103488868288233,1033,0.7600170691152018,783,0.5760826380611839,754,0.5547462440589178,710,0.5223737841934107,1058,0.7784105122206035,1822,1.3405141335216821,4641,3.4145587780867874,10510,7.73260348151091,9572,7.042481496196236,3641,2.678821053870716,294,0.216306890919525,3,0.0022072131726482143,0,0.0,68927,50.71219411704115,54813,40.327991877455524,39719,29.222766668138146,650,0.4782295207404464,1,0.0007357377242160714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48529,35.70461601848173,62361,45.881340219838435,74927,55.126620462337584,84407,62.10141408790595
3O4A7475.png,Slaty_Backed_Gull,56.38416576780472,59.36517395238325,1000339,579124,364333,62.911051864540234,85347,14.737258341909504,59329,10.244610826006175,79009,13.642846782381666,71437,12.335354777215242,38963,6.727920100013124,48119,8.308928657765867,40346,6.966729059752315,20510,3.5415558671372622,8303,1.43371713139155,6729,1.1619273247180224,6491,1.1208307719935628,5216,0.9006706681125286,6585,1.1370621835738115,9051,1.5628777256684232,12671,2.1879597460992812,19455,3.3593841733376615,24606,4.248830993017039,18271,3.1549374572630384,15250,2.6332875170084473,3436,0.593309895635477,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,325657,56.23268937222426,279064,48.18726214075051,192530,33.245039058992546,129149,22.300750789122883,50249,8.676725537190654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,223685,38.62471595029734,295122,50.96007072751259,334085,57.68799082752572,382204,65.99691948529158
3O4A7515 2.png,Slaty_Backed_Gull,99.91287487760455,75.98937055828667,489193,228234,174789,76.58324351323641,4744,2.078568486728533,35782,15.677769306939368,27173,11.905763383194442,22763,9.973535932420235,24848,10.887072040099197,14870,6.515243127667218,9121,3.9963370926329995,17384,7.616744218652786,11945,5.233663696031266,6159,2.6985462288703697,4950,2.168826730460843,2815,1.233383282070156,1740,0.7623754567680538,1376,0.6028900163866908,1134,0.49685848734193855,970,0.4250024098074783,1159,0.5078121576978014,1331,0.5831734097461377,1639,0.718122628530368,3622,1.5869677611574085,9957,4.362627829333053,15549,6.812744814532453,6309,2.764268251005547,891,0.3903888114829517,3,0.0013144404427035412,168630,73.88469728436604,156685,68.65103358833477,139301,61.03428936968199,130180,57.037952277049,115310,50.522709149381775,90462,39.63563710928258,67699,29.662101176862343,40526,17.756337793667903,4744,2.078568486728533,0,0.0,67699,29.662101176862343,90462,39.63563710928258,115310,50.522709149381775,130180,57.037952277049
3O4A8271.png,Slaty_Backed_Gull,102.10425388787218,70.943699664058,478668,158063,124638,78.85336859353549,15786,9.987157019669372,19896,12.587386042274282,13732,8.687675167496504,10978,6.945331924612338,14384,9.1001689199876,11267,7.128170413063145,10430,6.59863472159835,9291,5.878035972998108,9971,6.308244181117656,6953,4.398878928022371,5107,3.2309901748037175,2445,1.5468515718416076,2269,1.4355035650341952,1826,1.155235570626902,1808,1.1438477062943258,1501,0.9496213535109419,1601,1.0128872664696986,1662,1.0514794733745405,1500,0.9489886943813542,2005,1.2684815548230768,3454,2.185204633595465,4842,3.063335505463012,5115,3.236051447840418,231,0.14614425893472857,9,0.005693932166288126,118214,74.78916634506494,108811,68.84027254955302,99582,63.001461442589346,89260,56.47115390698646,78984,49.96994869134459,64687,40.92482111563111,51458,32.55537349031715,40837,25.835900874967578,21298,13.474374141956055,496,0.3137989282754345,49414,31.26221822944016,60392,38.2075501540525,74776,47.3077190740401,86043,54.43588948710324
3O4A8300.png,Slaty_Backed_Gull,45.13277887782693,92.82084390389494,433819,268040,75360,28.115206685569316,0,0.0,9661,3.60431278913595,28370,10.584241158036114,20228,7.5466348306222955,32052,11.95791672884644,28049,10.46448291299806,18075,6.743396507983883,28345,10.574914191911656,14725,5.493583047306372,8618,3.2151917624235185,6217,2.319429935830473,3279,1.223324876884047,2483,0.9263542754812714,2123,0.7920459632890613,1688,0.6297567527234741,1736,0.6476645276824354,2095,0.7815997612296671,2422,0.9035964781375914,3459,1.2904790329801523,10075,3.758767348156992,14648,5.464855991643038,13535,5.049619459782122,13717,5.117519773168184,2381,0.8883002536934785,59,0.022011640053723327,51473,19.203477092971198,26465,9.873526339352336,243,0.09065811072974182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38031,14.188553947172064,58259,21.73518877779436,90311,33.693105506640805,118360,44.15758841963886
3O4A8505.png,Slaty_Backed_Gull,70.60775466718447,76.68252436957872,391403,238412,134415,56.37929298860796,124,0.05201080482526047,25929,10.875710954146603,22866,9.59096018656779,15627,6.554619733906011,13448,5.640655671694378,25019,10.494018757445096,28534,11.96835729745147,24086,10.10267939533245,15623,6.552941966008423,13480,5.65407781487509,8708,3.6525007130513565,4401,1.8459641293223497,3518,1.4755968659295673,3131,1.3132728218378271,2389,1.0020468768350586,1947,0.816653524151469,2061,0.8644699092327568,2538,1.0645437310202506,5208,2.18445380266094,10953,4.5941479455732095,7002,2.936932704729628,1363,0.5716994111034679,403,0.16903511568209653,54,0.022649866617452143,0,0.0,106354,44.60933174504639,80101,33.597721591195075,65835,27.613962384443735,50951,21.37098803751489,29607,12.418418535979733,659,0.27641226112779554,1,0.0004194419743972618,0,0.0,0,0.0,0,0.0,48919,20.518681945539655,64546,27.073301679445667,77994,32.713957351140046,103013,43.207976108585136
3O4A8923.png,Slaty_Backed_Gull,59.144478929058636,61.46481248461138,2163928,808227,618592,76.5369135156336,0,0.0,91983,11.380837314269382,187956,23.25534781688808,136843,16.93125817375564,126478,15.648821432592577,75332,9.320648778127927,29402,3.637839369385086,11708,1.4486029296224947,8458,1.0464881772076409,6547,0.8100447027877069,4755,0.588324814686963,5069,0.6271752861510442,4224,0.5226254505231822,4406,0.545143876658414,3616,0.4473990599175727,4223,0.5225017229070545,4592,0.5681572132581564,5636,0.6973288444954202,8160,1.009617347601602,17994,2.2263547246008857,24747,3.0618873163108877,38421,4.753738739240338,7658,0.947506084305523,19,0.0023508247064252985,0,0.0,543260,67.21626473750567,416782,51.5674433049131,279939,34.63618513115746,91983,11.380837314269382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,279939,34.63618513115746,416782,51.5674433049131,543260,67.21626473750567,618592,76.5369135156336
480 (14).png,Slaty_Backed_Gull,63.9390211986391,101.37417218543047,3821,2416,549,22.723509933774835,38,1.5728476821192054,13,0.5380794701986755,49,2.0281456953642385,56,2.3178807947019866,85,3.5182119205298013,188,7.781456953642383,306,12.665562913907285,393,16.266556291390728,279,11.548013245033113,167,6.91225165562914,105,4.346026490066225,73,3.0215231788079473,80,3.3112582781456954,77,3.1870860927152322,61,2.524834437086093,50,2.06953642384106,40,1.6556291390728477,34,1.4072847682119205,25,1.03476821192053,34,1.4072847682119205,25,1.03476821192053,44,1.8211920529801324,107,4.428807947019867,64,2.6490066225165565,19,0.7864238410596027,293,12.12748344370861,188,7.781456953642383,126,5.21523178807947,65,2.6903973509933774,46,1.903973509933775,26,1.076158940397351,0,0.0,0,0.0,0,0.0,0,0.0,100,4.13907284768212,156,6.456953642384105,241,9.975165562913906,429,17.75662251655629
480 (21).png,Slaty_Backed_Gull,120.49991198732617,94.38631708316264,5681,2441,1836,75.21507578861123,44,1.8025399426464563,32,1.3109381401065137,101,4.137648504711184,144,5.899221630479311,151,6.185989348627611,155,6.349856616140926,189,7.742728390004097,233,9.545268332650553,253,10.364604670217124,171,7.005325686194183,171,7.005325686194183,176,7.210159770585825,137,5.612453912331012,100,4.096681687832855,75,3.0725112658746414,38,1.556739041376485,28,1.1470708725931995,27,1.1061040557148711,16,0.6554690700532568,23,0.9422367882015568,49,2.0073740270380993,75,3.0725112658746414,45,1.843506759524785,0,0.0,8,0.3277345350266284,1657,67.88201556739043,1493,61.163457599344525,1318,53.99426464563704,1082,44.326095862351494,835,34.20729209340434,639,26.177795985251944,487,19.950839819746005,334,13.682916837361736,196,8.029496108152397,84,3.4412126177795987,177,7.251126587464155,321,13.150348217943467,472,19.33633756657108,627,25.686194182712
480 (33).png,Slaty_Backed_Gull,98.8292504570384,102.67060998151571,5470,2705,1345,49.72273567467653,47,1.7375231053604434,33,1.21996303142329,93,3.4380776340110906,127,4.695009242144177,147,5.43438077634011,133,4.9168207024029575,154,5.693160813308688,189,6.987060998151572,230,8.502772643253234,216,7.985212569316082,198,7.3197781885397415,185,6.839186691312385,179,6.617375231053605,163,6.0258780036968576,174,6.432532347504622,89,3.2902033271719042,52,1.9223659889094271,31,1.146025878003697,30,1.1090573012939002,55,2.033271719038817,96,3.54898336414048,75,2.7726432532347505,9,0.33271719038817005,0,0.0,0,0.0,1127,41.66358595194085,903,33.38262476894639,713,26.358595194085026,567,20.961182994454713,434,16.044362292051755,292,10.794824399260628,162,5.988909426987061,76,2.809611829944547,45,1.6635859519408502,0,0.0,173,6.395563770794824,300,11.090573012939002,447,16.524953789279113,580,21.441774491682068
480 (34).png,Slaty_Backed_Gull,86.10746037881717,61.74439461883408,2587,2230,1814,81.34529147982063,61,2.7354260089686098,196,8.789237668161435,258,11.569506726457398,266,11.928251121076233,205,9.192825112107624,176,7.8923766816143495,260,11.659192825112108,272,12.197309417040358,158,7.085201793721973,110,4.932735426008969,51,2.286995515695067,37,1.6591928251121077,27,1.2107623318385652,19,0.8520179372197308,18,0.8071748878923767,10,0.4484304932735426,15,0.672645739910314,14,0.6278026905829596,24,1.0762331838565022,22,0.9865470852017937,20,0.8968609865470852,9,0.40358744394618834,2,0.08968609865470852,0,0.0,0,0.0,1623,72.78026905829597,1343,60.22421524663677,1094,49.058295964125556,929,41.65919282511211,708,31.748878923766817,438,19.641255605381165,183,8.20627802690583,51,2.286995515695067,0,0.0,0,0.0,515,23.094170403587444,781,35.02242152466368,986,44.2152466367713,1162,52.107623318385656
480 (40).png,Slaty_Backed_Gull,80.78591549295774,94.84350597609561,13135,6275,2622,41.78486055776893,117,1.8645418326693228,210,3.346613545816733,211,3.362549800796813,215,3.4262948207171315,246,3.9203187250996017,282,4.49402390438247,436,6.948207171314741,829,13.211155378486056,846,13.48207171314741,787,12.541832669322709,494,7.872509960159363,237,3.7768924302788847,177,2.8207171314741033,155,2.4701195219123506,98,1.5617529880478087,71,1.1314741035856575,62,0.9880478087649404,75,1.1952191235059761,89,1.4183266932270917,176,2.804780876494024,315,5.0199203187251,138,2.199203187250996,9,0.14342629482071714,0,0.0,0,0.0,1782,28.398406374501995,1315,20.95617529880478,1023,16.302788844621514,772,12.302788844621514,556,8.860557768924302,350,5.577689243027888,125,1.9920318725099602,26,0.4143426294820717,0,0.0,0,0.0,538,8.573705179282868,753,12.0,999,15.920318725099602,1281,20.41434262948207
4D2A0606.png,Slaty_Backed_Gull,68.74300457456542,106.72269611937469,409875,337626,112992,33.46661690746566,0,0.0,15,0.004442785804410798,4572,1.3541611131844111,38453,11.389229502467227,36014,10.666832530670032,20548,6.086024180602205,14709,4.356595759805228,10176,3.013985889712285,8558,2.5347573942765074,13743,4.070480354001173,21267,6.298981713493629,22900,6.782652994733818,41373,12.254091805725862,28643,8.483647586382565,15309,4.53430719198166,9608,2.845752400585263,6614,1.9589723540248678,4066,1.2042911387156203,3557,1.0535326070859472,4219,1.2496075539206104,5330,1.5786698891673037,9129,2.7038794405644113,12204,3.614650530468625,6320,1.871893752258416,299,0.0885595303679219,98007,29.028273888859268,76674,22.709743917826234,38239,11.3258457583243,3293,0.9753395769283172,2,0.0005923714405881063,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4587,1.358603898988822,43040,12.747833401456049,79054,23.41466593212608,99602,29.500690112728282
4D2A0742.png,Slaty_Backed_Gull,71.82111842073923,82.94279195459264,209921,106943,59714,55.83722169753981,0,0.0,11047,10.329801857064043,16751,15.663484286021525,7774,7.269292987853343,7194,6.726948000336629,7913,7.399268769344417,7377,6.898067194673799,8678,8.11460310632767,6828,6.384709611662287,5091,4.760479881806195,2722,2.5452811310698222,1848,1.7280233395360147,1323,1.2371076180769194,1199,1.1211580000561046,1119,1.0463517948813854,1283,1.19970451548956,1089,1.0182994679408657,1256,1.174457421243092,1272,1.189418662278036,1621,1.5157607323527487,2199,2.056235564740095,4734,4.426657191214011,3960,3.7029071561486027,2606,2.4368121335664794,59,0.05516957631635544,52426,49.02237640612289,44172,41.304246187221224,37135,34.72410536453999,29704,27.775543981373257,15675,14.657340826421553,1,0.0009350775646839905,0,0.0,0,0.0,0,0.0,0,0.0,27798,25.99328614308557,35572,33.26257913093891,42766,39.98952713127554,50679,47.388795900619954
4D2A1343.png,Slaty_Backed_Gull,49.5417333339553,71.87624853458382,214373,106625,52102,48.86471277842907,7951,7.456975381008206,12634,11.849003516998827,9576,8.981008206330598,9245,8.670574443141852,12696,11.907151230949589,15562,14.595076201641266,6778,6.35685814771395,3679,3.450410316529894,2545,2.3868698710433764,1587,1.4883939038686986,1435,1.3458382180539272,1262,1.1835873388042204,886,0.83094958968347,785,0.7362250879249707,644,0.6039859320046893,704,0.6602579132473623,980,0.9191090269636576,1242,1.1648300117233295,2435,2.283704572098476,5152,4.8318874560375145,5177,4.855334114888628,3345,3.137162954279015,322,0.30199296600234465,3,0.002813599062133646,0,0.0,39406,36.957561547479486,30161,28.28698710433763,20585,19.305978898007034,7951,7.456975381008206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30161,28.28698710433763,39406,36.957561547479486,52102,48.86471277842907,67664,63.45978898007034
4D2A1398.png,Slaty_Backed_Gull,74.30550531534227,65.0024758388533,153706,138135,95090,68.8384551344699,10269,7.434031925290477,15241,11.033409345929707,10425,7.546964925616245,10823,7.835088862344808,12173,8.812393672856263,18047,13.064755492815,12762,9.238788142034966,9445,6.837514026133855,6435,4.658486263437942,7514,5.4396061823578385,5001,3.6203713758279945,1979,1.432656459260868,1542,1.1162992724508634,1181,0.8549607268252072,1526,1.1047164006225794,1550,1.1220907083650054,2120,1.53473051724762,2793,2.0219350635248126,4921,3.5624570166865746,1868,1.3523002859521482,520,0.37644333441922756,0,0.0,0,0.0,0,0.0,0,0.0,83193,60.22586600065154,68003,49.22937705867449,53036,38.394324392804144,40769,29.513881347956712,31712,22.957251963658738,17886,12.948202845042891,2451,1.7743511781952437,0,0.0,0,0.0,0,0.0,35935,26.014406196836426,46758,33.84949505918124,58931,42.661888732037504,76978,55.72664422485249
4D2A1460 2.png,Slaty_Backed_Gull,91.0041823643636,96.78844886506465,241012,147189,74920,50.90054283947849,731,0.4966403739409875,15708,10.671993151662148,15406,10.466814775560673,5007,3.401748771987037,3025,2.055180753996562,1894,1.2867809415105746,3698,2.5124160093485246,11389,7.737670613972511,14866,10.099939533524923,15303,10.396836720135335,12278,8.341655966138774,8016,5.446059148441799,4337,2.9465517124241623,2205,1.4980739049793124,1767,1.2004973197725373,1763,1.1977797253870874,1942,1.3193920741359748,3137,2.131273396789162,5224,3.5491782673977,5395,3.6653554273756868,6650,4.518000665810624,4828,3.2801364232381496,1924,1.3071628994014497,535,0.36347824905393744,161,0.1093831740143625,59748,40.59270733546664,47163,32.042476000244584,42151,28.637330235275734,40306,27.38383982498692,37440,25.436683447811998,33379,22.677645747983885,20089,13.64843840232626,1945,1.3214302699250624,8,0.005435188770899999,0,0.0,31845,21.63544830116381,36852,25.037197073150846,39877,27.092377827147406,41771,28.379158768657987
4D2A1560.png,Slaty_Backed_Gull,65.03985445318047,88.37522992957658,304232,396317,197996,49.958997469197634,1392,0.35123398693470126,63651,16.060628234468872,37424,9.44294592460076,22361,5.642200561671591,32134,8.108155844942306,24380,6.151641236686793,31127,7.854066315600895,30860,7.786696003451782,22579,5.697207033763376,11084,2.796751085620854,6473,1.633288503899656,4838,1.2207399632112677,3695,0.93233446962911,3330,0.8402364773653415,3456,0.8720292089413273,4112,1.0375532717496347,4185,1.0559728702023885,4443,1.1210722729532168,6701,1.6908182086562018,13670,3.449259052727993,21151,5.336889409235536,28339,7.150589048665588,13177,3.324863682355286,1723,0.4347529881382832,32,0.008074344527234512,170197,42.94466298442913,144397,36.4347227093463,115901,29.244518907843975,86242,21.760863147429962,43853,11.06513220477547,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,102467,25.85480814600433,124828,31.497008707675928,156962,39.605164552618234,181342,45.75680578930503
4D2A1722.png,Slaty_Backed_Gull,38.22333820527378,54.76897883626137,165574,168543,90811,53.880018748924606,20001,11.867001299371674,27663,16.413022196116124,18949,11.242828239677708,28427,16.866318980912883,27436,16.278338465554786,10236,6.073227603638241,4079,2.4201539073114873,1966,1.1664679043330188,1341,0.7956426549901212,1137,0.6746052936045994,1036,0.6146799333107872,1017,0.6034068457307631,929,0.5511946506232831,929,0.5511946506232831,984,0.5838272725654581,1077,0.6390060696676813,1499,0.8893872780240057,1936,1.1486682923645597,4397,2.6088297941771534,6430,3.8150501652397315,4732,2.8075921278249467,2110,1.2519060417816226,232,0.1376503325560836,0,0.0,0,0.0,64167,38.071590039337146,47664,28.2800234954878,15792,9.369715740196865,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66613,39.5228517351655,95040,56.38917071607838,122476,72.66750918163318,132712,78.74073678527141
4D2A1749.png,Slaty_Backed_Gull,59.00069297384777,68.29841331004779,232332,160901,91227,56.69759665881505,1088,0.6761921927147749,25487,15.840175014449878,24455,15.198786831654246,11540,7.172112044051933,11893,7.3915016065779575,16764,10.418828969366256,12950,8.048427293801778,11927,7.412632612600295,9084,5.645707609026669,6182,3.842114095002517,3149,1.9571040577746563,1767,1.0981908129843816,1347,0.8371607385908105,1309,0.8135437318599635,1106,0.6873791959030708,1065,0.6618976886408412,1125,0.6991876992684943,1615,1.003722786060994,3245,2.016768074778901,5055,3.1416833953797676,3821,2.3747521768043707,3447,2.1423111105586665,807,0.5015506429419332,650,0.4039751151329078,23,0.01429450407393366,74463,46.27876768944879,62570,38.88726608287084,51030,31.7151540388189,26575,16.516367207164652,1088,0.6761921927147749,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51030,31.7151540388189,62570,38.88726608287084,74463,46.27876768944879,91227,56.69759665881505
